LOCATION,INDICATOR,SUBJECT,MEASURE,TIME,Value
South Africa,HOUSECOST,REAL,IDX2015,NA,59.57350832
South Africa,HOUSECOST,REAL,IDX2015,NA,61.52526089
South Africa,HOUSECOST,REAL,IDX2015,NA,64.63400995
South Africa,HOUSECOST,REAL,IDX2015,NA,69.76544151
South Africa,HOUSECOST,REAL,IDX2015,NA,72.35860528
South Africa,HOUSECOST,REAL,IDX2015,NA,76.72104642
South Africa,HOUSECOST,REAL,IDX2015,NA,82.28308349
South Africa,HOUSECOST,REAL,IDX2015,NA,87.57535056
South Africa,HOUSECOST,REAL,IDX2015,NA,92.77578025
South Africa,HOUSECOST,REAL,IDX2015,NA,96.252135
South Africa,HOUSECOST,REAL,IDX2015,NA,99.31591468
South Africa,HOUSECOST,REAL,IDX2015,NA,103.1708907
South Africa,HOUSECOST,REAL,IDX2015,NA,107.2981753
South Africa,HOUSECOST,REAL,IDX2015,NA,110.4538201
South Africa,HOUSECOST,REAL,IDX2015,NA,112.4078511
South Africa,HOUSECOST,REAL,IDX2015,NA,113.8837945
South Africa,HOUSECOST,REAL,IDX2015,NA,116.2354113
South Africa,HOUSECOST,REAL,IDX2015,NA,119.4948321
South Africa,HOUSECOST,REAL,IDX2015,NA,120.8130774
South Africa,HOUSECOST,REAL,IDX2015,NA,118.4283515
South Africa,HOUSECOST,REAL,IDX2015,NA,117.2200097
South Africa,HOUSECOST,REAL,IDX2015,NA,110.7484588
South Africa,HOUSECOST,REAL,IDX2015,NA,104.3209072
South Africa,HOUSECOST,REAL,IDX2015,NA,102.3176223
South Africa,HOUSECOST,REAL,IDX2015,NA,101.4844974
South Africa,HOUSECOST,REAL,IDX2015,NA,99.17606492
South Africa,HOUSECOST,REAL,IDX2015,NA,97.76314371
South Africa,HOUSECOST,REAL,IDX2015,NA,98.0474881
South Africa,HOUSECOST,REAL,IDX2015,NA,99.42246086
South Africa,HOUSECOST,REAL,IDX2015,NA,99.30017309
South Africa,HOUSECOST,REAL,IDX2015,NA,98.59251884
South Africa,HOUSECOST,REAL,IDX2015,NA,98.12169604
South Africa,HOUSECOST,REAL,IDX2015,NA,97.56307335
South Africa,HOUSECOST,REAL,IDX2015,NA,96.92966859
South Africa,HOUSECOST,REAL,IDX2015,NA,96.34672238
South Africa,HOUSECOST,REAL,IDX2015,NA,95.65842456
South Africa,HOUSECOST,REAL,IDX2015,NA,95.53090573
South Africa,HOUSECOST,REAL,IDX2015,NA,95.69373794
South Africa,HOUSECOST,REAL,IDX2015,NA,95.81841713
South Africa,HOUSECOST,REAL,IDX2015,NA,95.44981944
South Africa,HOUSECOST,REAL,IDX2015,NA,95.48867389
South Africa,HOUSECOST,REAL,IDX2015,NA,95.92790036
South Africa,HOUSECOST,REAL,IDX2015,NA,95.9979381
South Africa,HOUSECOST,REAL,IDX2015,NA,96.71380302
South Africa,HOUSECOST,REAL,IDX2015,NA,97.33238032
South Africa,HOUSECOST,REAL,IDX2015,NA,97.72867713
South Africa,HOUSECOST,REAL,IDX2015,NA,98.03282937
South Africa,HOUSECOST,REAL,IDX2015,NA,98.67920497
South Africa,HOUSECOST,REAL,IDX2015,NA,100.2212939
South Africa,HOUSECOST,REAL,IDX2015,NA,99.86898532
South Africa,HOUSECOST,REAL,IDX2015,NA,100.0562391
South Africa,HOUSECOST,REAL,IDX2015,NA,99.85348168
South Africa,HOUSECOST,REAL,IDX2015,NA,100.4185839
South Africa,HOUSECOST,REAL,IDX2015,NA,99.7841503
South Africa,HOUSECOST,REAL,IDX2015,NA,98.95054137
South Africa,HOUSECOST,REAL,IDX2015,NA,98.80896644
South Africa,HOUSECOST,REAL,IDX2015,NA,99.46962493
South Africa,HOUSECOST,REAL,IDX2015,NA,99.60064179
South Africa,HOUSECOST,REAL,IDX2015,NA,99.1014133
South Africa,HOUSECOST,REAL,IDX2015,NA,98.64205483
South Africa,HOUSECOST,REAL,IDX2015,NA,99.0552485
South Africa,HOUSECOST,REAL,IDX2015,NA,99.42624353
South Africa,HOUSECOST,REAL,IDX2015,NA,98.82190615
South Africa,HOUSECOST,REAL,IDX2015,NA,98.42866819
South Africa,HOUSECOST,REAL,IDX2015,NA,98.88297545
South Africa,HOUSECOST,REAL,IDX2015,NA,98.97597825
South Africa,HOUSECOST,REAL,IDX2015,NA,99.04104877
South Africa,HOUSECOST,REAL,IDX2015,NA,98.42893995
South Africa,HOUSECOST,REAL,IDX2015,NA,97.39404187
South Africa,HOUSECOST,REAL,IDX2015,NA,97.64371239
South Africa,HOUSECOST,REAL,IDX2015,NA,98.87137517
South Africa,HOUSECOST,REAL,IDX2015,NA,98.86885632
South Africa,HOUSECOST,REAL,IDX2015,NA,99.18679294
South Africa,HOUSECOST,RENT,IDX2015,NA,54.10178408
South Africa,HOUSECOST,RENT,IDX2015,NA,56.47266914
South Africa,HOUSECOST,RENT,IDX2015,NA,59.11084934
South Africa,HOUSECOST,RENT,IDX2015,NA,62.23326609
South Africa,HOUSECOST,RENT,IDX2015,NA,63.19729132
South Africa,HOUSECOST,RENT,IDX2015,NA,62.92487925
South Africa,HOUSECOST,RENT,IDX2015,NA,60.2205452
South Africa,HOUSECOST,RENT,IDX2015,NA,55.69699509
South Africa,HOUSECOST,RENT,IDX2015,NA,54.32601043
South Africa,HOUSECOST,RENT,IDX2015,NA,54.20317657
South Africa,HOUSECOST,RENT,IDX2015,NA,54.56703187
South Africa,HOUSECOST,RENT,IDX2015,NA,54.73310621
South Africa,HOUSECOST,RENT,IDX2015,NA,55.3340031
South Africa,HOUSECOST,RENT,IDX2015,NA,54.61056034
South Africa,HOUSECOST,RENT,IDX2015,NA,54.67394616
South Africa,HOUSECOST,RENT,IDX2015,NA,54.99872682
South Africa,HOUSECOST,RENT,IDX2015,NA,55.38151054
South Africa,HOUSECOST,RENT,IDX2015,NA,55.75846628
South Africa,HOUSECOST,RENT,IDX2015,NA,58.02156525
South Africa,HOUSECOST,RENT,IDX2015,NA,60.1013157
South Africa,HOUSECOST,RENT,IDX2015,NA,61.22792731
South Africa,HOUSECOST,RENT,IDX2015,NA,61.81771812
South Africa,HOUSECOST,RENT,IDX2015,NA,64.60667611
South Africa,HOUSECOST,RENT,IDX2015,NA,66.5437071
South Africa,HOUSECOST,RENT,IDX2015,NA,68.28134563
South Africa,HOUSECOST,RENT,IDX2015,NA,69.9964735
South Africa,HOUSECOST,RENT,IDX2015,NA,70.92665998
South Africa,HOUSECOST,RENT,IDX2015,NA,71.98431574
South Africa,HOUSECOST,RENT,IDX2015,NA,73.32230478
South Africa,HOUSECOST,RENT,IDX2015,NA,74.23039534
South Africa,HOUSECOST,RENT,IDX2015,NA,75.04111753
South Africa,HOUSECOST,RENT,IDX2015,NA,75.87072504
South Africa,HOUSECOST,RENT,IDX2015,NA,76.84005284
South Africa,HOUSECOST,RENT,IDX2015,NA,77.65897097
South Africa,HOUSECOST,RENT,IDX2015,NA,78.67606675
South Africa,HOUSECOST,RENT,IDX2015,NA,80.01514029
South Africa,HOUSECOST,RENT,IDX2015,NA,81.05795507
South Africa,HOUSECOST,RENT,IDX2015,NA,82.18112914
South Africa,HOUSECOST,RENT,IDX2015,NA,83.05728418
South Africa,HOUSECOST,RENT,IDX2015,NA,83.81044034
South Africa,HOUSECOST,RENT,IDX2015,NA,84.81795863
South Africa,HOUSECOST,RENT,IDX2015,NA,85.89759116
South Africa,HOUSECOST,RENT,IDX2015,NA,86.88044431
South Africa,HOUSECOST,RENT,IDX2015,NA,87.9907427
South Africa,HOUSECOST,RENT,IDX2015,NA,89.04992223
South Africa,HOUSECOST,RENT,IDX2015,NA,90.04369048
South Africa,HOUSECOST,RENT,IDX2015,NA,91.2063801
South Africa,HOUSECOST,RENT,IDX2015,NA,92.31107187
South Africa,HOUSECOST,RENT,IDX2015,NA,93.41463395
South Africa,HOUSECOST,RENT,IDX2015,NA,94.60097737
South Africa,HOUSECOST,RENT,IDX2015,NA,95.85558134
South Africa,HOUSECOST,RENT,IDX2015,NA,96.98536972
South Africa,HOUSECOST,RENT,IDX2015,NA,98.20788238
South Africa,HOUSECOST,RENT,IDX2015,NA,99.41718481
South Africa,HOUSECOST,RENT,IDX2015,NA,100.5114489
South Africa,HOUSECOST,RENT,IDX2015,NA,101.8634839
South Africa,HOUSECOST,RENT,IDX2015,NA,103.1430082
South Africa,HOUSECOST,RENT,IDX2015,NA,104.4951184
South Africa,HOUSECOST,RENT,IDX2015,NA,105.668003
South Africa,HOUSECOST,RENT,IDX2015,NA,106.8069178
South Africa,HOUSECOST,RENT,IDX2015,NA,108.2229585
South Africa,HOUSECOST,RENT,IDX2015,NA,109.5357106
South Africa,HOUSECOST,RENT,IDX2015,NA,111.113662
South Africa,HOUSECOST,RENT,IDX2015,NA,112.5391137
South Africa,HOUSECOST,RENT,IDX2015,NA,113.6910421
South Africa,HOUSECOST,RENT,IDX2015,NA,114.9152202
South Africa,HOUSECOST,RENT,IDX2015,NA,115.7265662
South Africa,HOUSECOST,RENT,IDX2015,NA,117.1558138
South Africa,HOUSECOST,RENT,IDX2015,NA,118.1985175
South Africa,HOUSECOST,RENT,IDX2015,NA,119.0997661
South Africa,HOUSECOST,RENT,IDX2015,NA,120.2287796
South Africa,HOUSECOST,RENT,IDX2015,NA,120.950077
South Africa,HOUSECOST,RENT,IDX2015,NA,121.5944541
South Africa,HOUSECOST,RENT,IDX2015,NA,122.0627027
South Africa,HOUSECOST,RENT,IDX2015,NA,122.2466013
South Africa,HOUSECOST,RENT,IDX2015,NA,122.5938809
South Africa,HOUSECOST,RENT,IDX2015,NA,122.8475156
South Africa,HOUSECOST,RENT,IDX2015,NA,122.9302732
South Africa,HOUSECOST,RENT,IDX2015,NA,123.1823858
NA,HOUSECOST,NOMINAL,IDX2015,NA,8.456335265
NA,HOUSECOST,NOMINAL,IDX2015,NA,8.58906225
NA,HOUSECOST,NOMINAL,IDX2015,NA,8.771689657
NA,HOUSECOST,NOMINAL,IDX2015,NA,8.943213496
NA,HOUSECOST,NOMINAL,IDX2015,NA,9.131585579
NA,HOUSECOST,NOMINAL,IDX2015,NA,9.351168654
NA,HOUSECOST,NOMINAL,IDX2015,NA,9.532662403
NA,HOUSECOST,NOMINAL,IDX2015,NA,9.800144584
NA,HOUSECOST,NOMINAL,IDX2015,NA,9.967744097
NA,HOUSECOST,NOMINAL,IDX2015,NA,10.27618881
NA,HOUSECOST,NOMINAL,IDX2015,NA,10.62477072
NA,HOUSECOST,NOMINAL,IDX2015,NA,11.06426307
NA,HOUSECOST,NOMINAL,IDX2015,NA,11.55880481
NA,HOUSECOST,NOMINAL,IDX2015,NA,11.956275
NA,HOUSECOST,NOMINAL,IDX2015,NA,12.45977386
NA,HOUSECOST,NOMINAL,IDX2015,NA,13.01069177
NA,HOUSECOST,NOMINAL,IDX2015,NA,13.59787239
NA,HOUSECOST,NOMINAL,IDX2015,NA,14.06689067
NA,HOUSECOST,NOMINAL,IDX2015,NA,14.46480302
NA,HOUSECOST,NOMINAL,IDX2015,NA,14.59938335
NA,HOUSECOST,NOMINAL,IDX2015,NA,14.71934797
NA,HOUSECOST,NOMINAL,IDX2015,NA,14.90719879
NA,HOUSECOST,NOMINAL,IDX2015,NA,15.0319412
NA,HOUSECOST,NOMINAL,IDX2015,NA,15.32898259
NA,HOUSECOST,NOMINAL,IDX2015,NA,15.65631865
NA,HOUSECOST,NOMINAL,IDX2015,NA,16.09241735
NA,HOUSECOST,NOMINAL,IDX2015,NA,16.48058682
NA,HOUSECOST,NOMINAL,IDX2015,NA,16.94293563
NA,HOUSECOST,NOMINAL,IDX2015,NA,17.36608361
NA,HOUSECOST,NOMINAL,IDX2015,NA,17.84733669
NA,HOUSECOST,NOMINAL,IDX2015,NA,18.28694458
NA,HOUSECOST,NOMINAL,IDX2015,NA,18.79161247
NA,HOUSECOST,NOMINAL,IDX2015,NA,19.25048948
NA,HOUSECOST,NOMINAL,IDX2015,NA,19.81378476
NA,HOUSECOST,NOMINAL,IDX2015,NA,20.46564441
NA,HOUSECOST,NOMINAL,IDX2015,NA,21.19291293
NA,HOUSECOST,NOMINAL,IDX2015,NA,21.94346185
NA,HOUSECOST,NOMINAL,IDX2015,NA,22.55090436
NA,HOUSECOST,NOMINAL,IDX2015,NA,23.08680182
NA,HOUSECOST,NOMINAL,IDX2015,NA,23.6222893
NA,HOUSECOST,NOMINAL,IDX2015,NA,24.19155047
NA,HOUSECOST,NOMINAL,IDX2015,NA,24.81288498
NA,HOUSECOST,NOMINAL,IDX2015,NA,25.8756593
NA,HOUSECOST,NOMINAL,IDX2015,NA,26.58513349
NA,HOUSECOST,NOMINAL,IDX2015,NA,27.17284652
NA,HOUSECOST,NOMINAL,IDX2015,NA,27.60806333
NA,HOUSECOST,NOMINAL,IDX2015,NA,27.93066702
NA,HOUSECOST,NOMINAL,IDX2015,NA,28.14851162
NA,HOUSECOST,NOMINAL,IDX2015,NA,28.36862013
NA,HOUSECOST,NOMINAL,IDX2015,NA,28.6455152
NA,HOUSECOST,NOMINAL,IDX2015,NA,28.85471391
NA,HOUSECOST,NOMINAL,IDX2015,NA,29.21500267
NA,HOUSECOST,NOMINAL,IDX2015,NA,29.68038756
NA,HOUSECOST,NOMINAL,IDX2015,NA,30.02947429
NA,HOUSECOST,NOMINAL,IDX2015,NA,30.31830796
NA,HOUSECOST,NOMINAL,IDX2015,NA,30.5086479
NA,HOUSECOST,NOMINAL,IDX2015,NA,30.73087157
NA,HOUSECOST,NOMINAL,IDX2015,NA,31.0478941
NA,HOUSECOST,NOMINAL,IDX2015,NA,31.36475565
NA,HOUSECOST,NOMINAL,IDX2015,NA,31.64675994
NA,HOUSECOST,NOMINAL,IDX2015,NA,31.93225838
NA,HOUSECOST,NOMINAL,IDX2015,NA,32.3288075
NA,HOUSECOST,NOMINAL,IDX2015,NA,32.80985838
NA,HOUSECOST,NOMINAL,IDX2015,NA,33.322949
NA,HOUSECOST,NOMINAL,IDX2015,NA,33.83005871
NA,HOUSECOST,NOMINAL,IDX2015,NA,34.45379573
NA,HOUSECOST,NOMINAL,IDX2015,NA,35.08779421
NA,HOUSECOST,NOMINAL,IDX2015,NA,35.83060311
NA,HOUSECOST,NOMINAL,IDX2015,NA,36.60963201
NA,HOUSECOST,NOMINAL,IDX2015,NA,37.39419097
NA,HOUSECOST,NOMINAL,IDX2015,NA,38.2201682
NA,HOUSECOST,NOMINAL,IDX2015,NA,39.0136618
NA,HOUSECOST,NOMINAL,IDX2015,NA,39.88886725
NA,HOUSECOST,NOMINAL,IDX2015,NA,40.82857658
NA,HOUSECOST,NOMINAL,IDX2015,NA,41.91776293
NA,HOUSECOST,NOMINAL,IDX2015,NA,43.14978809
NA,HOUSECOST,NOMINAL,IDX2015,NA,44.35336121
NA,HOUSECOST,NOMINAL,IDX2015,NA,45.23317694
NA,HOUSECOST,NOMINAL,IDX2015,NA,46.27110645
NA,HOUSECOST,NOMINAL,IDX2015,NA,47.28530701
NA,HOUSECOST,NOMINAL,IDX2015,NA,48.07368262
NA,HOUSECOST,NOMINAL,IDX2015,NA,48.63084434
NA,HOUSECOST,NOMINAL,IDX2015,NA,49.2576099
NA,HOUSECOST,NOMINAL,IDX2015,NA,49.53789013
NA,HOUSECOST,NOMINAL,IDX2015,NA,50.14900527
NA,HOUSECOST,NOMINAL,IDX2015,NA,50.5022895
NA,HOUSECOST,NOMINAL,IDX2015,NA,50.71160676
NA,HOUSECOST,NOMINAL,IDX2015,NA,50.98475425
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.12366193
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.01207922
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.12098898
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.1421363
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.13257018
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.3954426
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.60033919
NA,HOUSECOST,NOMINAL,IDX2015,NA,51.92188685
NA,HOUSECOST,NOMINAL,IDX2015,NA,52.36492345
NA,HOUSECOST,NOMINAL,IDX2015,NA,52.58819441
NA,HOUSECOST,NOMINAL,IDX2015,NA,52.82089521
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.02121575
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.15132772
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.2603083
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.47855439
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.60406113
NA,HOUSECOST,NOMINAL,IDX2015,NA,53.82175774
NA,HOUSECOST,NOMINAL,IDX2015,NA,54.00156441
NA,HOUSECOST,NOMINAL,IDX2015,NA,54.17675595
NA,HOUSECOST,NOMINAL,IDX2015,NA,54.47128003
NA,HOUSECOST,NOMINAL,IDX2015,NA,54.63057304
NA,HOUSECOST,NOMINAL,IDX2015,NA,55.0533773
NA,HOUSECOST,NOMINAL,IDX2015,NA,55.40468345
NA,HOUSECOST,NOMINAL,IDX2015,NA,55.78206581
NA,HOUSECOST,NOMINAL,IDX2015,NA,56.23658849
NA,HOUSECOST,NOMINAL,IDX2015,NA,56.73600837
NA,HOUSECOST,NOMINAL,IDX2015,NA,57.22966747
NA,HOUSECOST,NOMINAL,IDX2015,NA,57.78555725
NA,HOUSECOST,NOMINAL,IDX2015,NA,58.4461825
NA,HOUSECOST,NOMINAL,IDX2015,NA,59.08033097
NA,HOUSECOST,NOMINAL,IDX2015,NA,59.93888553
NA,HOUSECOST,NOMINAL,IDX2015,NA,60.77312358
NA,HOUSECOST,NOMINAL,IDX2015,NA,61.6517005
NA,HOUSECOST,NOMINAL,IDX2015,NA,62.40231218
NA,HOUSECOST,NOMINAL,IDX2015,NA,63.0563606
NA,HOUSECOST,NOMINAL,IDX2015,NA,63.92130286
NA,HOUSECOST,NOMINAL,IDX2015,NA,64.73861935
NA,HOUSECOST,NOMINAL,IDX2015,NA,65.41001173
NA,HOUSECOST,NOMINAL,IDX2015,NA,66.26666454
NA,HOUSECOST,NOMINAL,IDX2015,NA,66.93295348
NA,HOUSECOST,NOMINAL,IDX2015,NA,68.01676062
NA,HOUSECOST,NOMINAL,IDX2015,NA,69.31122559
NA,HOUSECOST,NOMINAL,IDX2015,NA,70.47704184
NA,HOUSECOST,NOMINAL,IDX2015,NA,71.62733018
NA,HOUSECOST,NOMINAL,IDX2015,NA,72.64397317
NA,HOUSECOST,NOMINAL,IDX2015,NA,73.7301904
NA,HOUSECOST,NOMINAL,IDX2015,NA,74.75428188
NA,HOUSECOST,NOMINAL,IDX2015,NA,76.07696562
NA,HOUSECOST,NOMINAL,IDX2015,NA,77.21433407
NA,HOUSECOST,NOMINAL,IDX2015,NA,78.45046552
NA,HOUSECOST,NOMINAL,IDX2015,NA,79.71372666
NA,HOUSECOST,NOMINAL,IDX2015,NA,81.01530572
NA,HOUSECOST,NOMINAL,IDX2015,NA,82.45059732
NA,HOUSECOST,NOMINAL,IDX2015,NA,83.73766991
NA,HOUSECOST,NOMINAL,IDX2015,NA,85.31533442
NA,HOUSECOST,NOMINAL,IDX2015,NA,86.63969542
NA,HOUSECOST,NOMINAL,IDX2015,NA,87.95863474
NA,HOUSECOST,NOMINAL,IDX2015,NA,89.09715331
NA,HOUSECOST,NOMINAL,IDX2015,NA,90.20474571
NA,HOUSECOST,NOMINAL,IDX2015,NA,91.75549917
NA,HOUSECOST,NOMINAL,IDX2015,NA,92.64577653
NA,HOUSECOST,NOMINAL,IDX2015,NA,93.48353822
NA,HOUSECOST,NOMINAL,IDX2015,NA,93.80226335
NA,HOUSECOST,NOMINAL,IDX2015,NA,93.66983018
NA,HOUSECOST,NOMINAL,IDX2015,NA,93.27756194
NA,HOUSECOST,NOMINAL,IDX2015,NA,92.75780442
NA,HOUSECOST,NOMINAL,IDX2015,NA,91.35295265
NA,HOUSECOST,NOMINAL,IDX2015,NA,89.44819839
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.29681734
NA,HOUSECOST,NOMINAL,IDX2015,NA,87.53433912
NA,HOUSECOST,NOMINAL,IDX2015,NA,87.84659736
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.41829003
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.59622785
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.85085777
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.54816703
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.61306178
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.38208198
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.41538609
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.59071075
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.5539747
NA,HOUSECOST,NOMINAL,IDX2015,NA,88.77157355
NA,HOUSECOST,NOMINAL,IDX2015,NA,89.14519627
NA,HOUSECOST,NOMINAL,IDX2015,NA,89.5071896
NA,HOUSECOST,NOMINAL,IDX2015,NA,90.19870102
NA,HOUSECOST,NOMINAL,IDX2015,NA,90.73962294
NA,HOUSECOST,NOMINAL,IDX2015,NA,91.76633309
NA,HOUSECOST,NOMINAL,IDX2015,NA,92.626199
NA,HOUSECOST,NOMINAL,IDX2015,NA,93.42308071
NA,HOUSECOST,NOMINAL,IDX2015,NA,94.32206025
NA,HOUSECOST,NOMINAL,IDX2015,NA,95.11116676
NA,HOUSECOST,NOMINAL,IDX2015,NA,95.93511733
NA,HOUSECOST,NOMINAL,IDX2015,NA,96.92383542
NA,HOUSECOST,NOMINAL,IDX2015,NA,98.02027764
NA,HOUSECOST,NOMINAL,IDX2015,NA,99.37525017
NA,HOUSECOST,NOMINAL,IDX2015,NA,100.7099351
NA,HOUSECOST,NOMINAL,IDX2015,NA,101.8945371
NA,HOUSECOST,NOMINAL,IDX2015,NA,103.2318607
NA,HOUSECOST,NOMINAL,IDX2015,NA,104.6507136
NA,HOUSECOST,NOMINAL,IDX2015,NA,106.0732745
NA,HOUSECOST,NOMINAL,IDX2015,NA,107.5350603
NA,HOUSECOST,NOMINAL,IDX2015,NA,108.973664
NA,HOUSECOST,NOMINAL,IDX2015,NA,110.5179495
NA,HOUSECOST,NOMINAL,IDX2015,NA,111.9876622
NA,HOUSECOST,NOMINAL,IDX2015,NA,113.325535
NA,HOUSECOST,NOMINAL,IDX2015,NA,114.8827821
NA,HOUSECOST,NOMINAL,IDX2015,NA,116.1405826
NA,HOUSECOST,NOMINAL,IDX2015,NA,117.4111448
NA,HOUSECOST,NOMINAL,IDX2015,NA,118.4677883
NA,HOUSECOST,NOMINAL,IDX2015,NA,119.4996668
NA,HOUSECOST,NOMINAL,IDX2015,NA,120.7028621
NA,HOUSECOST,NOMINAL,IDX2015,NA,122.1171127
NA,HOUSECOST,NOMINAL,IDX2015,NA,123.6517087
NA,HOUSECOST,NOMINAL,IDX2015,NA,125.7323733
NA,HOUSECOST,NOMINAL,IDX2015,NA,127.0593918
NA,HOUSECOST,NOMINAL,IDX2015,NA,129.9691532
NA,HOUSECOST,NOMINAL,IDX2015,NA,133.7775713
NA,HOUSECOST,NOMINAL,IDX2015,NA,137.7193609
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.8939884
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.4408432
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.2462575
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.704236
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.2345453
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.2708408
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.7425787
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.5438901
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.3378259
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,120.753498
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,120.2541723
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,121.1221796
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,122.1221492
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,124.263269
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,125.6367623
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,125.8221461
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,122.9881119
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,121.4682828
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,117.3276792
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,115.6187177
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.56519
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.0116582
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.611485
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.3513497
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.5384591
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.8639859
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.973466
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.866876
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.1918753
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,113.7685805
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,113.9896321
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,115.0293684
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,116.2929749
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.2905231
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.9104099
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.4244299
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,117.8616673
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,117.9490976
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,117.587601
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.3300897
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.312726
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,119.1552098
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,118.1140421
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,116.5112787
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,115.350058
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,114.6753458
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,113.4260746
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,112.0901171
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,111.7819572
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,111.7291488
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,110.9252973
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,109.0428948
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,107.6253511
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,106.0128168
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,104.8647583
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,104.1057715
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,103.1005825
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,103.1102198
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,102.1853277
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,102.4546091
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,102.3622304
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,102.4448476
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,103.0786522
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,103.8462183
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,105.065822
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,105.8976671
NA,HOUSECOST,PRICEINCOME,IDX2015,NA,107.0727968
